-0.97,0.0025048,0.0072595,0.00032351,0.00032851
-0.96,0.0024891,0.0072729,0.00033647,0.00035268
-0.95,0.0024734,0.0072838,0.00034987,0.00037836
-0.94,0.0024576,0.0072923,0.00036371,0.00040561
-0.93,0.0024417,0.0072984,0.00037799,0.00043451
-0.92,0.0024258,0.007302,0.00039273,0.00046512
-0.91,0.0024098,0.0073032,0.00040794,0.00049753
-0.9,0.0023937,0.0073019,0.00042363,0.00053182
-0.89,0.0023776,0.0072982,0.00043981,0.00056804
-0.88,0.0023615,0.0072921,0.00045649,0.0006063
-0.87,0.0023452,0.0072835,0.00047368,0.00064665
-0.86,0.002329,0.0072725,0.00049139,0.0006892
-0.85,0.0023127,0.007259,0.00050962,0.000734
-0.84,0.0022963,0.0072432,0.0005284,0.00078115
-0.83,0.0022799,0.007225,0.00054772,0.00083071
